region,PreciseTimeStamp,e2EDurationInMilliseconds,num_starts_per_region
ukwest,44153.66667,124,197
ukwest,44153.66667,125,273
ukwest,44153.66667,109,259
ukwest,44153.625,124,300
ukwest,44153.625,140,110
ukwest,44153.625,109,217
ukwest,44153.625,156,22
ukwest,44153.625,171,17
ukwest,44153.625,125,355
ukwest,44153.58333,109,175
ukwest,44153.58333,171,28
ukwest,44153.58333,218,17
ukwest,44153.58333,156,35
ukwest,44153.58333,187,13
ukwest,44153.58333,140,290
ukwest,44153.58333,125,282
ukwest,44153.58333,124,222
ukwest,44153.54167,124,165
ukwest,44153.54167,109,454
ukwest,44153.54167,156,19
ukwest,44153.54167,125,171
ukwest,44153.54167,140,80
ukwest,44153.54167,187,11
ukwest,44153.54167,171,12
ukwest,44153.5,124,258
ukwest,44153.5,187,13
ukwest,44153.5,171,17
ukwest,44153.5,93,25
ukwest,44153.5,140,123
ukwest,44153.5,125,287
ukwest,44153.5,156,23
ukwest,44153.5,109,310
ukwest,44153.45833,93,22
ukwest,44153.45833,171,21
ukwest,44153.45833,187,16
ukwest,44153.45833,140,301
ukwest,44153.45833,109,272
ukwest,44153.45833,203,18
ukwest,44153.45833,156,36
ukwest,44153.45833,0,17
ukwest,44153.45833,124,179
ukwest,44153.45833,125,198
ukwest,44153.41667,109,275
ukwest,44153.41667,187,21
ukwest,44153.41667,124,330
ukwest,44153.41667,0,11
ukwest,44153.41667,171,22
ukwest,44153.41667,140,121
ukwest,44153.41667,125,351
ukwest,44153.41667,156,38
ukwest,44153.375,140,209
ukwest,44153.375,171,16
ukwest,44153.375,124,182
ukwest,44153.375,109,115
ukwest,44153.375,156,34
ukwest,44153.375,125,271
ukwest,44153.375,187,14
ukwest,44153.33333,140,166
ukwest,44153.33333,171,12
ukwest,44153.33333,187,11
ukwest,44153.33333,125,230
ukwest,44153.33333,0,13
ukwest,44153.33333,156,31
ukwest,44153.33333,124,196
ukwest,44153.33333,109,194
ukwest,44153.29167,140,302
ukwest,44153.29167,125,257
ukwest,44153.29167,171,18
ukwest,44153.29167,109,142
ukwest,44153.29167,156,21
ukwest,44153.29167,0,12
ukwest,44153.29167,187,12
ukwest,44153.29167,124,234
ukwest,44153.25,125,240
ukwest,44153.25,156,17
ukwest,44153.25,171,17
ukwest,44153.25,140,182
ukwest,44153.25,109,146
ukwest,44153.25,124,233
ukwest,44153.20833,140,180
ukwest,44153.20833,156,65
ukwest,44153.20833,171,12
ukwest,44153.20833,125,185
ukwest,44153.20833,109,312
ukwest,44153.20833,124,154
ukwest,44153.20833,93,15
ukwest,44153.16667,124,109
ukwest,44153.16667,156,98
ukwest,44153.16667,187,18
ukwest,44153.16667,203,14
ukwest,44153.16667,109,123
ukwest,44153.16667,171,25
ukwest,44153.16667,125,114
ukwest,44153.16667,140,433
ukwest,44153.125,93,19
ukwest,44153.125,171,17
ukwest,44153.125,156,28
ukwest,44153.125,124,152
ukwest,44153.125,125,166
ukwest,44153.125,109,340
ukwest,44153.125,140,214
ukwest,44153.08333,140,325
ukwest,44153.08333,124,157
ukwest,44153.08333,171,19
ukwest,44153.08333,156,42
ukwest,44153.08333,187,13
ukwest,44153.08333,109,37
ukwest,44153.08333,125,223
ukwest,44153.04167,124,201
ukwest,44153.04167,125,207
ukwest,44153.04167,140,258
ukwest,44153.04167,109,151
ukwest,44153.04167,156,45
ukwest,44153,171,32
ukwest,44153,109,89
ukwest,44153,203,12
ukwest,44153,125,125
ukwest,44153,124,94
ukwest,44153,140,369
ukwest,44153,156,139
ukwest,44153,187,13
ukwest,44152.95833,124,105
ukwest,44152.95833,109,149
ukwest,44152.95833,78,121
ukwest,44152.95833,93,115
ukwest,44152.95833,125,128
ukwest,44152.95833,140,178
ukwest,44152.95833,156,12
ukwest,44152.91667,124,176
ukwest,44152.91667,140,270
ukwest,44152.91667,125,190
ukwest,44152.91667,156,34
ukwest,44152.91667,109,107
ukwest,44152.875,171,13
ukwest,44152.875,109,99
ukwest,44152.875,156,30
ukwest,44152.875,187,11
ukwest,44152.875,124,173
ukwest,44152.875,140,297
ukwest,44152.875,125,196
ukwest,44152.83333,171,25
ukwest,44152.83333,109,415
ukwest,44152.83333,124,265
ukwest,44152.83333,156,39
ukwest,44152.83333,0,12
ukwest,44152.83333,125,245
ukwest,44152.83333,140,179
ukwest,44152.83333,187,13
ukwest,44152.83333,203,12
ukwest,44152.83333,93,69
ukwest,44152.79167,171,12
ukwest,44152.79167,109,126
ukwest,44152.79167,125,178
ukwest,44152.79167,140,231
ukwest,44152.79167,124,180
ukwest,44152.79167,156,90
ukwest,44152.75,171,17
ukwest,44152.75,124,238
ukwest,44152.75,109,355
ukwest,44152.75,125,254
ukwest,44152.75,187,17
ukwest,44152.75,93,89
ukwest,44152.75,0,11
ukwest,44152.75,203,13
ukwest,44152.75,218,14
ukwest,44152.75,156,26
ukwest,44152.75,140,143
ukwest,44152.70833,124,132
ukwest,44152.70833,140,252
ukwest,44152.70833,203,12
ukwest,44152.70833,0,11
ukwest,44152.70833,187,11
ukwest,44152.70833,156,121
ukwest,44152.70833,125,131
ukwest,44152.70833,171,18
ukwest,44152.70833,109,196
ukwest,44152.66667,125,358
ukwest,44152.66667,124,322
ukwest,44152.66667,109,114
ukwest,44152.66667,156,30
ukwest,44152.66667,171,26
ukwest,44152.66667,140,216
ukwest,44152.66667,0,20
ukwest,44152.66667,187,17
ukwest,44152.625,124,253
ukwest,44152.625,140,118
ukwest,44152.625,93,16
ukwest,44152.625,109,318
ukwest,44152.625,156,20
ukwest,44152.625,171,14
ukwest,44152.625,125,252
ukwest,44152.58333,187,13
ukwest,44152.58333,124,235
ukwest,44152.58333,125,199
ukwest,44152.58333,156,40
ukwest,44152.58333,109,168
ukwest,44152.58333,140,178
ukwest,44152.58333,171,18
ukwest,44152.54167,171,17
ukwest,44152.54167,187,11
ukwest,44152.54167,93,23
ukwest,44152.54167,156,25
ukwest,44152.54167,109,275
ukwest,44152.54167,124,183
ukwest,44152.54167,140,207
ukwest,44152.54167,125,241
ukwest,44152.5,0,11
ukwest,44152.5,187,12
ukwest,44152.5,124,231
ukwest,44152.5,125,244
ukwest,44152.5,109,336
ukwest,44152.5,140,130
ukwest,44152.5,93,20
ukwest,44152.5,156,20
ukwest,44152.5,171,15
ukwest,44152.45833,125,134
ukwest,44152.45833,109,96
ukwest,44152.45833,124,137
ukwest,44152.45833,187,18
ukwest,44152.45833,171,22
ukwest,44152.45833,0,23
ukwest,44152.45833,156,131
ukwest,44152.45833,140,398
ukwest,44152.41667,140,273
ukwest,44152.41667,171,13
ukwest,44152.41667,125,253
ukwest,44152.41667,187,11
ukwest,44152.41667,156,31
ukwest,44152.41667,124,227
ukwest,44152.41667,109,127
ukwest,44152.375,156,26
ukwest,44152.375,125,231
ukwest,44152.375,187,11
ukwest,44152.375,109,133
ukwest,44152.375,140,286
ukwest,44152.375,171,14
ukwest,44152.375,124,179
ukwest,44152.33333,171,12
ukwest,44152.33333,140,295
ukwest,44152.33333,124,167
ukwest,44152.33333,125,198
ukwest,44152.33333,109,92
ukwest,44152.33333,156,36
ukwest,44152.29167,124,146
ukwest,44152.29167,109,313
ukwest,44152.29167,156,29
ukwest,44152.29167,187,12
ukwest,44152.29167,171,16
ukwest,44152.29167,140,149
ukwest,44152.29167,125,167
ukwest,44152.29167,93,25
ukwest,44152.25,125,226
ukwest,44152.25,109,215
ukwest,44152.25,124,218
ukwest,44152.25,140,135
ukwest,44152.25,156,24
ukwest,44152.20833,140,108
ukwest,44152.20833,109,244
ukwest,44152.20833,125,157
ukwest,44152.20833,171,11
ukwest,44152.20833,156,14
ukwest,44152.20833,78,90
ukwest,44152.20833,124,146
ukwest,44152.20833,93,57
ukwest,44152.20833,62,14
ukwest,44152.16667,125,225
ukwest,44152.16667,140,99
ukwest,44152.16667,109,393
ukwest,44152.16667,124,196
ukwest,44152.16667,156,11
ukwest,44152.125,140,438
ukwest,44152.125,0,13
ukwest,44152.125,124,108
ukwest,44152.125,171,14
ukwest,44152.125,125,153
ukwest,44152.125,156,65
ukwest,44152.125,109,97
ukwest,44152.08333,171,15
ukwest,44152.08333,93,52
ukwest,44152.08333,109,237
ukwest,44152.08333,124,175
ukwest,44152.08333,156,39
ukwest,44152.08333,125,150
ukwest,44152.08333,140,191
ukwest,44152.04167,125,159
ukwest,44152.04167,124,177
ukwest,44152.04167,156,28
ukwest,44152.04167,140,167
ukwest,44152.04167,0,11
ukwest,44152.04167,109,325
ukwest,44152.04167,171,13
ukwest,44152,140,96
ukwest,44152,171,13
ukwest,44152,125,200
ukwest,44152,109,243
ukwest,44152,156,13
ukwest,44152,124,170
ukwest,44151.95833,203,18
ukwest,44151.95833,187,11
ukwest,44151.95833,140,226
ukwest,44151.95833,125,270
ukwest,44151.95833,109,136
ukwest,44151.95833,124,248
ukwest,44151.95833,0,17
ukwest,44151.95833,156,46
ukwest,44151.95833,171,22
ukwest,44151.95833,234,20
ukwest,44151.91667,171,13
ukwest,44151.91667,124,189
ukwest,44151.91667,109,118
ukwest,44151.91667,156,49
ukwest,44151.91667,0,11
ukwest,44151.91667,125,220
ukwest,44151.91667,140,242
ukwest,44151.875,125,194
ukwest,44151.875,140,93
ukwest,44151.875,124,176
ukwest,44151.875,109,293
ukwest,44151.875,93,21
ukwest,44151.875,156,11
ukwest,44151.83333,124,276
ukwest,44151.83333,218,12
ukwest,44151.83333,187,15
ukwest,44151.83333,0,23
ukwest,44151.83333,156,41
ukwest,44151.83333,171,15
ukwest,44151.83333,203,11
ukwest,44151.83333,93,16
ukwest,44151.83333,140,158
ukwest,44151.83333,125,320
ukwest,44151.83333,109,346
ukwest,44151.79167,109,80
ukwest,44151.79167,156,49
ukwest,44151.79167,187,14
ukwest,44151.79167,124,176
ukwest,44151.79167,140,285
ukwest,44151.79167,125,199
ukwest,44151.75,124,140
ukwest,44151.75,93,32
ukwest,44151.75,140,108
ukwest,44151.75,109,286
ukwest,44151.75,171,12
ukwest,44151.75,156,32
ukwest,44151.75,125,197
ukwest,44151.70833,171,13
ukwest,44151.70833,124,239
ukwest,44151.70833,140,112
ukwest,44151.70833,156,29
ukwest,44151.70833,125,295
ukwest,44151.70833,109,228
ukwest,44151.66667,109,206
ukwest,44151.66667,140,183
ukwest,44151.66667,156,36
ukwest,44151.66667,125,205
ukwest,44151.66667,124,196
ukwest,44151.625,125,272
ukwest,44151.625,93,27
ukwest,44151.625,140,73
ukwest,44151.625,124,230
ukwest,44151.625,109,305
ukwest,44151.58333,109,37
ukwest,44151.58333,140,319
ukwest,44151.58333,124,228
ukwest,44151.58333,156,50
ukwest,44151.58333,125,296
ukwest,44151.54167,0,12
ukwest,44151.54167,125,307
ukwest,44151.54167,124,247
ukwest,44151.54167,140,169
ukwest,44151.54167,171,17
ukwest,44151.54167,109,140
ukwest,44151.54167,156,45
ukwest,44151.5,125,228
ukwest,44151.5,140,82
ukwest,44151.5,109,381
ukwest,44151.5,124,214
ukwest,44151.5,171,11
ukwest,44151.5,0,11
ukwest,44151.5,156,20
ukwest,44151.45833,0,11
ukwest,44151.45833,140,274
ukwest,44151.45833,156,30
ukwest,44151.45833,125,244
ukwest,44151.45833,109,98
ukwest,44151.45833,124,203
ukwest,44151.41667,171,15
ukwest,44151.41667,156,19
ukwest,44151.41667,140,69
ukwest,44151.41667,109,336
ukwest,44151.41667,93,24
ukwest,44151.41667,125,204
ukwest,44151.41667,124,192
ukwest,44151.375,109,138
ukwest,44151.375,187,12
ukwest,44151.375,124,228
ukwest,44151.375,156,25
ukwest,44151.375,0,12
ukwest,44151.375,140,237
ukwest,44151.375,125,278
ukwest,44151.33333,171,13
ukwest,44151.33333,109,193
ukwest,44151.33333,140,225
ukwest,44151.33333,124,201
ukwest,44151.33333,125,180
ukwest,44151.33333,156,31
ukwest,44151.29167,171,12
ukwest,44151.29167,0,14
ukwest,44151.29167,140,155
ukwest,44151.29167,156,23
ukwest,44151.29167,124,190
ukwest,44151.29167,109,236
ukwest,44151.29167,125,237
ukwest,44151.29167,93,18
ukwest,44151.29167,15,11
ukwest,44151.25,109,129
ukwest,44151.25,93,20
ukwest,44151.25,124,181
ukwest,44151.25,156,31
ukwest,44151.25,125,171
ukwest,44151.25,140,381
ukwest,44151.25,171,22
ukwest,44151.20833,93,92
ukwest,44151.20833,125,203
ukwest,44151.20833,156,18
ukwest,44151.20833,140,91
ukwest,44151.20833,109,416
ukwest,44151.20833,124,176
ukwest,44151.16667,124,249
ukwest,44151.16667,109,124
ukwest,44151.16667,218,15
ukwest,44151.16667,140,283
ukwest,44151.16667,171,14
ukwest,44151.16667,125,278
ukwest,44151.16667,156,41
ukwest,44151.125,140,279
ukwest,44151.125,156,62
ukwest,44151.125,93,29
ukwest,44151.125,109,316
ukwest,44151.125,125,153
ukwest,44151.125,124,162
ukwest,44151.125,171,14
ukwest,44151.08333,140,195
ukwest,44151.08333,109,197
ukwest,44151.08333,124,288
ukwest,44151.08333,156,25
ukwest,44151.08333,125,321
ukwest,44151.08333,93,11
ukwest,44151.08333,171,17
ukwest,44151.08333,203,12
ukwest,44151.08333,0,14
ukwest,44151.04167,109,242
ukwest,44151.04167,156,19
ukwest,44151.04167,93,31
ukwest,44151.04167,140,186
ukwest,44151.04167,125,252
ukwest,44151.04167,124,213
ukwest,44151,93,47
ukwest,44151,109,299
ukwest,44151,124,231
ukwest,44151,125,233
ukwest,44151,156,19
ukwest,44151,140,69
ukwest,44150.95833,125,260
ukwest,44150.95833,124,217
ukwest,44150.95833,109,154
ukwest,44150.95833,140,162
ukwest,44150.95833,171,11
ukwest,44150.95833,156,18
ukwest,44150.91667,156,17
ukwest,44150.91667,93,41
ukwest,44150.91667,125,199
ukwest,44150.91667,140,112
ukwest,44150.91667,109,248
ukwest,44150.91667,124,214
ukwest,44150.875,124,167
ukwest,44150.875,171,21
ukwest,44150.875,187,11
ukwest,44150.875,140,405
ukwest,44150.875,156,37
ukwest,44150.875,125,200
ukwest,44150.875,109,103
ukwest,44150.83333,171,11
ukwest,44150.83333,140,282
ukwest,44150.83333,125,320
ukwest,44150.83333,124,258
ukwest,44150.83333,156,35
ukwest,44150.83333,109,195
ukwest,44150.83333,0,22
ukwest,44150.79167,93,100
ukwest,44150.79167,187,11
ukwest,44150.79167,0,11
ukwest,44150.79167,109,426
ukwest,44150.79167,124,133
ukwest,44150.79167,125,175
ukwest,44150.79167,140,41
ukwest,44150.79167,156,14
ukwest,44150.75,0,13
ukwest,44150.75,125,252
ukwest,44150.75,109,219
ukwest,44150.75,156,29
ukwest,44150.75,140,212
ukwest,44150.75,124,201
ukwest,44150.70833,156,52
ukwest,44150.70833,125,238
ukwest,44150.70833,109,78
ukwest,44150.70833,187,13
ukwest,44150.70833,140,302
ukwest,44150.70833,203,12
ukwest,44150.70833,124,207
ukwest,44150.70833,171,21
ukwest,44150.66667,0,11
ukwest,44150.66667,109,208
ukwest,44150.66667,140,182
ukwest,44150.66667,171,20
ukwest,44150.66667,125,194
ukwest,44150.66667,124,232
ukwest,44150.66667,156,37
ukwest,44150.625,156,18
ukwest,44150.625,125,184
ukwest,44150.625,109,281
ukwest,44150.625,124,173
ukwest,44150.625,140,126
ukwest,44150.58333,140,127
ukwest,44150.58333,125,178
ukwest,44150.58333,124,163
ukwest,44150.58333,109,340
ukwest,44150.58333,156,24
ukwest,44150.58333,171,18
ukwest,44150.58333,93,108
ukwest,44150.54167,109,206
ukwest,44150.54167,156,30
ukwest,44150.54167,125,179
ukwest,44150.54167,140,199
ukwest,44150.54167,124,201
ukwest,44150.54167,0,11
ukwest,44150.54167,171,17
ukwest,44150.5,124,247
ukwest,44150.5,0,11
ukwest,44150.5,187,11
ukwest,44150.5,156,17
ukwest,44150.5,203,12
ukwest,44150.5,140,142
ukwest,44150.5,109,210
ukwest,44150.5,125,256
ukwest,44150.45833,156,14
ukwest,44150.45833,124,247
ukwest,44150.45833,140,113
ukwest,44150.45833,125,197
ukwest,44150.45833,93,26
ukwest,44150.45833,109,301
ukwest,44150.41667,124,244
ukwest,44150.41667,140,162
ukwest,44150.41667,156,27
ukwest,44150.41667,125,272
ukwest,44150.41667,109,158
ukwest,44150.375,124,213
ukwest,44150.375,125,231
ukwest,44150.375,156,19
ukwest,44150.375,109,323
ukwest,44150.375,140,140
ukwest,44150.375,93,51
ukwest,44150.33333,125,212
ukwest,44150.33333,140,141
ukwest,44150.33333,156,12
ukwest,44150.33333,109,329
ukwest,44150.33333,93,11
ukwest,44150.33333,124,185
ukwest,44150.29167,156,30
ukwest,44150.29167,0,12
ukwest,44150.29167,140,125
ukwest,44150.29167,124,241
ukwest,44150.29167,125,259
ukwest,44150.29167,109,212
ukwest,44150.25,140,204
ukwest,44150.25,109,225
ukwest,44150.25,125,282
ukwest,44150.25,124,241
ukwest,44150.25,156,40
ukwest,44150.20833,140,463
ukwest,44150.20833,109,126
ukwest,44150.20833,125,153
ukwest,44150.20833,156,81
ukwest,44150.20833,124,148
ukwest,44150.16667,156,25
ukwest,44150.16667,125,181
ukwest,44150.16667,109,333
ukwest,44150.16667,124,184
ukwest,44150.16667,93,77
ukwest,44150.16667,171,14
ukwest,44150.16667,0,16
ukwest,44150.16667,140,88
ukwest,44150.125,109,81
ukwest,44150.125,124,174
ukwest,44150.125,125,217
ukwest,44150.125,140,332
ukwest,44150.125,171,13
ukwest,44150.125,156,57
ukwest,44150.08333,109,90
ukwest,44150.08333,171,16
ukwest,44150.08333,125,129
ukwest,44150.08333,140,455
ukwest,44150.08333,124,131
ukwest,44150.08333,156,73
ukwest,44150.04167,109,200
ukwest,44150.04167,125,228
ukwest,44150.04167,124,219
ukwest,44150.04167,140,154
ukwest,44150.04167,187,12
ukwest,44150.04167,156,65
ukwest,44150.04167,0,11
ukwest,44150.04167,93,18
ukwest,44150.04167,203,14
ukwest,44150.04167,171,17
ukwest,44150,109,66
ukwest,44150,125,202
ukwest,44150,140,375
ukwest,44150,171,13
ukwest,44150,124,182
ukwest,44150,156,32
ukwest,44149.95833,0,11
ukwest,44149.95833,109,269
ukwest,44149.95833,187,12
ukwest,44149.95833,124,222
ukwest,44149.95833,125,207
ukwest,44149.95833,203,14
ukwest,44149.95833,140,222
ukwest,44149.95833,156,48
ukwest,44149.95833,171,15
ukwest,44149.91667,171,12
ukwest,44149.91667,156,39
ukwest,44149.91667,140,388
ukwest,44149.91667,93,49
ukwest,44149.91667,125,97
ukwest,44149.91667,124,101
ukwest,44149.91667,109,130
ukwest,44149.875,109,120
ukwest,44149.875,124,197
ukwest,44149.875,140,224
ukwest,44149.875,187,15
ukwest,44149.875,156,45
ukwest,44149.875,125,183
ukwest,44149.83333,125,201
ukwest,44149.83333,171,12
ukwest,44149.83333,109,178
ukwest,44149.83333,156,49
ukwest,44149.83333,140,193
ukwest,44149.83333,124,167
ukwest,44149.79167,125,284
ukwest,44149.79167,109,155
ukwest,44149.79167,156,26
ukwest,44149.79167,140,164
ukwest,44149.79167,171,13
ukwest,44149.79167,124,275
ukwest,44149.75,124,239
ukwest,44149.75,140,135
ukwest,44149.75,156,12
ukwest,44149.75,125,241
ukwest,44149.75,109,153
ukwest,44149.70833,109,210
ukwest,44149.70833,140,246
ukwest,44149.70833,124,145
ukwest,44149.70833,93,31
ukwest,44149.70833,156,20
ukwest,44149.70833,125,142
ukwest,44149.70833,0,18
ukwest,44149.66667,140,241
ukwest,44149.66667,124,212
